segment,vehown,income,pTAZID,aTAZID,p_DISTLRG,a_DISTLRG,trip_weight_12,trip_weight_23
2veh_hi,2,hi,2992.0,1007.0,21.0,14.0,197.85539848,0.0
2veh_hi,2,hi,2992.0,2736.0,21.0,20.0,0.0,70.61329500000001
2veh_hi,2,hi,2992.0,2966.0,21.0,21.0,0.0,70.61329500000001
2veh_hi,2,hi,2992.0,2972.0,21.0,21.0,197.85539848,0.0
2veh_hi,2,hi,2992.0,2990.0,21.0,21.0,0.0,390.0955056
2veh_hi,2,hi,2992.0,3205.0,21.0,22.0,0.0,390.0955056
2veh_hi,2,hi,2993.0,2966.0,21.0,21.0,0.0,38.188725000000005
2veh_hi,2,hi,2995.0,1787.0,21.0,17.0,0.0,62.160667499999995
2veh_hi,2,hi,2995.0,2902.0,21.0,21.0,0.0,129.7649544
2veh_hi,2,hi,2995.0,2966.0,21.0,21.0,0.0,82.88089
2veh_hi,2,hi,2997.0,2533.0,21.0,20.0,0.0,339.57436
2veh_hi,2,hi,2999.0,2931.0,21.0,21.0,0.0,51.13250816
2veh_hi,2,hi,3000.0,1481.0,21.0,14.0,0.0,473.7924208
2veh_hi,2,hi,3000.0,2997.0,21.0,21.0,0.0,66.7219395
2veh_hi,2,hi,3000.0,3058.0,21.0,22.0,0.0,155.85277
2veh_hi,2,hi,3003.0,2860.0,21.0,21.0,0.0,311.2056664
2veh_hi,2,hi,3003.0,2966.0,21.0,21.0,244.670212,622.4113328
2veh_hi,2,hi,3003.0,2972.0,21.0,21.0,0.0,311.2056664
2veh_hi,2,hi,3004.0,1036.0,21.0,13.0,329.7400298,0.0
2veh_hi,2,hi,3004.0,2817.0,21.0,21.0,60.32233446,0.0
2veh_hi,2,hi,3004.0,2982.0,21.0,21.0,99.07541124,0.0
2veh_hi,2,hi,3005.0,2966.0,21.0,21.0,0.0,15.150364
2veh_hi,2,hi,3006.0,2553.0,21.0,20.0,0.0,0.0
2veh_hi,2,hi,3006.0,2750.0,21.0,20.0,0.0,0.0
2veh_hi,2,hi,3007.0,3038.0,21.0,21.0,0.0,380.8969272
2veh_hi,2,hi,3012.0,2997.0,21.0,21.0,0.0,155.26317856
2veh_hi,2,hi,3013.0,1032.0,21.0,13.0,0.0,108.7714736
2veh_hi,2,hi,3013.0,2966.0,21.0,21.0,142.87739918,0.0
2veh_hi,2,hi,3013.0,3069.0,21.0,22.0,0.0,914.0218128
2veh_hi,2,hi,3014.0,1961.0,21.0,16.0,145.83235206,0.0
2veh_hi,2,hi,3014.0,2615.0,21.0,20.0,0.0,35.42002667
2veh_hi,2,hi,3014.0,2770.0,21.0,20.0,0.0,35.42002667
2veh_hi,2,hi,3014.0,2775.0,21.0,20.0,0.0,0.0
2veh_hi,2,hi,3014.0,2965.0,21.0,21.0,0.0,309.4659504
2veh_hi,2,hi,3015.0,2966.0,21.0,21.0,90.17851319,0.0
2veh_hi,2,hi,3015.0,3075.0,21.0,22.0,0.0,1011.8434192
2veh_hi,2,hi,3016.0,2836.0,21.0,21.0,0.0,185.22527568
2veh_hi,2,hi,3018.0,2891.0,21.0,21.0,0.0,260.7158416
2veh_hi,2,hi,3020.0,2729.0,21.0,20.0,0.0,37.20216667
2veh_hi,2,hi,3020.0,2836.0,21.0,21.0,0.0,223.21300001999998
2veh_hi,2,hi,3020.0,2868.0,21.0,21.0,0.0,0.0
2veh_hi,2,hi,3022.0,2903.0,21.0,21.0,175.72888792,0.0
2veh_hi,2,hi,3023.0,2120.0,21.0,17.0,0.0,160.1554384
2veh_hi,2,hi,3023.0,2989.0,21.0,21.0,0.0,91.32982016
2veh_hi,2,hi,3029.0,2659.0,21.0,20.0,143.94593186,0.0
2veh_hi,2,hi,3029.0,2807.0,21.0,21.0,103.94773418,0.0
2veh_hi,2,hi,3029.0,2842.0,21.0,21.0,0.0,264.2787
2veh_hi,2,hi,3029.0,2866.0,21.0,21.0,103.94773418,0.0
2veh_hi,2,hi,3029.0,2968.0,21.0,21.0,0.0,0.0
2veh_hi,2,hi,3029.0,3080.0,21.0,22.0,0.0,0.0
2veh_hi,2,hi,3030.0,2770.0,21.0,20.0,0.0,70.84005334
2veh_hi,2,hi,3030.0,2850.0,21.0,21.0,91.62333133,0.0
2veh_hi,2,hi,3030.0,2851.0,21.0,21.0,136.80492406,0.0
2veh_hi,2,hi,3030.0,2886.0,21.0,21.0,105.5851933,0.0
2veh_hi,2,hi,3030.0,2967.0,21.0,21.0,0.0,0.0
2veh_hi,2,hi,3030.0,2987.0,21.0,21.0,52.79259665,0.0
2veh_hi,2,hi,3030.0,3010.0,21.0,21.0,137.03968892,0.0
2veh_hi,2,hi,3030.0,3069.0,21.0,22.0,0.0,0.0
2veh_hi,2,hi,3031.0,1834.0,21.0,17.0,0.0,168.14983334
2veh_hi,2,hi,3031.0,2617.0,21.0,20.0,0.0,84.07491667
2veh_hi,2,hi,3031.0,2890.0,21.0,21.0,0.0,0.0
2veh_hi,2,hi,3031.0,2958.0,21.0,21.0,0.0,0.0
2veh_hi,2,hi,3031.0,2966.0,21.0,21.0,0.0,252.22475000999998
2veh_hi,2,hi,3031.0,3004.0,21.0,21.0,0.0,84.07491667
2veh_hi,2,hi,3032.0,2104.0,21.0,16.0,73.10673561,0.0
2veh_hi,2,hi,3032.0,2640.0,21.0,20.0,0.0,25.68585
2veh_hi,2,hi,3035.0,2549.0,21.0,20.0,0.0,94.79344668
2veh_hi,2,hi,3035.0,2912.0,21.0,21.0,0.0,0.0
2veh_hi,2,hi,3038.0,3045.0,21.0,22.0,0.0,61.53249864
2veh_hi,2,hi,3043.0,3271.0,22.0,22.0,193.38118526,0.0
2veh_hi,2,hi,3052.0,2998.0,22.0,21.0,0.0,149.74965999
2veh_hi,2,hi,3052.0,2999.0,22.0,21.0,0.0,99.83310666
2veh_hi,2,hi,3052.0,3038.0,22.0,21.0,142.71514854,0.0
2veh_hi,2,hi,3052.0,3050.0,22.0,22.0,0.0,349.41587331
2veh_hi,2,hi,3052.0,3051.0,22.0,22.0,0.0,99.83310666
2veh_hi,2,hi,3053.0,2670.0,22.0,20.0,166.05987076,0.0
2veh_hi,2,hi,3053.0,3071.0,22.0,22.0,0.0,168.02406666
2veh_hi,2,hi,3055.0,1102.0,22.0,14.0,0.0,1821.635944
2veh_hi,2,hi,3055.0,2836.0,22.0,21.0,68.88591069,0.0
2veh_hi,2,hi,3055.0,3045.0,22.0,22.0,0.0,82.226136
2veh_hi,2,hi,3055.0,3050.0,22.0,22.0,0.0,0.0
2veh_hi,2,hi,3055.0,3056.0,22.0,22.0,0.0,0.0
2veh_hi,2,hi,3055.0,3071.0,22.0,22.0,0.0,2085.293778
2veh_hi,2,hi,3056.0,1963.0,22.0,16.0,0.0,94.118215
2veh_hi,2,hi,3056.0,2838.0,22.0,21.0,208.11684851,0.0
2veh_hi,2,hi,3056.0,2966.0,22.0,21.0,144.96329974,0.0
2veh_hi,2,hi,3056.0,2989.0,22.0,21.0,0.0,0.0
2veh_hi,2,hi,3056.0,2996.0,22.0,21.0,0.0,0.0
2veh_hi,2,hi,3056.0,3293.0,22.0,22.0,72.48164987,0.0
2veh_hi,2,hi,3057.0,2966.0,22.0,21.0,89.40745834,0.0
2veh_hi,2,hi,3057.0,3039.0,22.0,22.0,0.0,6.451784667
2veh_hi,2,hi,3057.0,3211.0,22.0,22.0,178.81491668,0.0
2veh_hi,2,hi,3058.0,2824.0,22.0,21.0,0.0,253.85103
2veh_hi,2,hi,3058.0,3010.0,22.0,21.0,0.0,0.0
2veh_hi,2,hi,3058.0,3065.0,22.0,22.0,0.0,0.0
2veh_hi,2,hi,3058.0,3069.0,22.0,22.0,0.0,253.85103
2veh_hi,2,hi,3058.0,3071.0,22.0,22.0,0.0,0.0
2veh_hi,2,hi,3058.0,3141.0,22.0,22.0,0.0,253.85103
2veh_hi,2,hi,3058.0,3154.0,22.0,22.0,0.0,253.85103
2veh_hi,2,hi,3058.0,3179.0,22.0,22.0,0.0,253.85103
2veh_hi,2,hi,3059.0,2855.0,22.0,21.0,142.71514854,0.0
2veh_hi,2,hi,3059.0,3012.0,22.0,21.0,0.0,853.1698592
2veh_hi,2,hi,3060.0,2569.0,22.0,20.0,111.1839817,0.0
2veh_hi,2,hi,3060.0,2729.0,22.0,20.0,0.0,0.0
2veh_hi,2,hi,3060.0,2889.0,22.0,21.0,222.3679634,0.0
2veh_hi,2,hi,3062.0,2966.0,22.0,21.0,0.0,253.5755592
2veh_hi,2,hi,3063.0,2969.0,22.0,21.0,0.0,282.0686344
2veh_hi,2,hi,3063.0,2998.0,22.0,21.0,0.0,282.0686344
2veh_hi,2,hi,3063.0,3205.0,22.0,22.0,0.0,2182.00633
2veh_hi,2,hi,3064.0,2659.0,22.0,20.0,180.06224146,0.0
2veh_hi,2,hi,3064.0,2773.0,22.0,20.0,135.63519864,0.0
2veh_hi,2,hi,3064.0,2844.0,22.0,21.0,180.06224146,0.0
2veh_hi,2,hi,3064.0,3039.0,22.0,22.0,0.0,45.162492669
2veh_hi,2,hi,3064.0,3056.0,22.0,22.0,135.63519864,0.0
2veh_hi,2,hi,3065.0,2841.0,22.0,21.0,142.71514854,0.0
2veh_hi,2,hi,3066.0,2848.0,22.0,21.0,0.0,25.3542384
2veh_hi,2,hi,3066.0,2997.0,22.0,21.0,0.0,324.989376
2veh_hi,2,hi,3066.0,3062.0,22.0,22.0,0.0,162.494688
2veh_hi,2,hi,3066.0,3087.0,22.0,22.0,103.05894812,0.0
2veh_hi,2,hi,3067.0,2529.0,22.0,20.0,0.0,82.38880928
2veh_hi,2,hi,3067.0,2966.0,22.0,21.0,0.0,168.5185824
2veh_hi,2,hi,3067.0,3074.0,22.0,22.0,180.06224146,0.0
2veh_hi,2,hi,3068.0,1325.0,22.0,12.0,176.97088846,0.0
2veh_hi,2,hi,3068.0,2662.0,22.0,20.0,252.6163788,0.0
2veh_hi,2,hi,3068.0,2728.0,22.0,20.0,285.6364652,0.0
2veh_hi,2,hi,3068.0,2774.0,22.0,20.0,136.02568776,0.0
2veh_hi,2,hi,3068.0,2874.0,22.0,21.0,142.8182326,0.0
2veh_hi,2,hi,3068.0,3075.0,22.0,22.0,59.80655939,0.0
2veh_hi,2,hi,3068.0,3085.0,22.0,22.0,272.05137552,0.0
2veh_hi,2,hi,3072.0,2646.0,22.0,20.0,0.0,73.59492
2veh_hi,2,hi,3072.0,2889.0,22.0,21.0,174.22635028,0.0
2veh_hi,2,hi,3072.0,3072.0,22.0,22.0,0.0,40.854815
2veh_hi,2,hi,3076.0,2962.0,22.0,21.0,103.05894812,0.0
2veh_hi,2,hi,3077.0,2084.0,22.0,16.0,166.05987076,0.0
2veh_hi,2,hi,3077.0,2966.0,22.0,21.0,252.76124506999997,0.0
2veh_hi,2,hi,3077.0,2983.0,22.0,21.0,162.6295399,0.0
2veh_hi,2,hi,3077.0,2991.0,22.0,21.0,0.0,467.0393508
2veh_hi,2,hi,3077.0,3056.0,22.0,22.0,89.66485938,0.0
2veh_hi,2,hi,3078.0,2911.0,22.0,21.0,89.66485938,0.0
2veh_hi,2,hi,3078.0,2966.0,22.0,21.0,358.65943752,0.0
2veh_hi,2,hi,3079.0,1292.0,22.0,14.0,72.48164987,0.0
2veh_hi,2,hi,3079.0,1442.0,22.0,14.0,144.96329974,0.0
2veh_hi,2,hi,3079.0,2837.0,22.0,21.0,0.0,314.141288
2veh_hi,2,hi,3079.0,3028.0,22.0,21.0,196.4565702,0.0
2veh_hi,2,hi,3079.0,3069.0,22.0,22.0,294.6848553,0.0
2veh_hi,2,hi,3079.0,3432.0,22.0,22.0,178.81491668,0.0
2veh_hi,2,hi,3080.0,2860.0,22.0,21.0,0.0,127.23837
2veh_hi,2,hi,3081.0,2836.0,22.0,21.0,233.3099004,0.0
2veh_hi,2,hi,3081.0,3041.0,22.0,22.0,0.0,374.8355112
2veh_hi,2,hi,3084.0,2860.0,22.0,21.0,0.0,0.0
2veh_hi,2,hi,3084.0,3028.0,22.0,21.0,129.3063712,0.0
2veh_hi,2,hi,3084.0,3062.0,22.0,22.0,0.0,119.09082
2veh_hi,2,hi,3086.0,1035.0,22.0,13.0,0.0,744.2646864
2veh_hi,2,hi,3087.0,2931.0,22.0,21.0,236.9787226,0.0
2veh_hi,2,hi,3087.0,3019.0,22.0,21.0,236.9787226,0.0
2veh_hi,2,hi,3087.0,3069.0,22.0,22.0,142.8182326,0.0
2veh_hi,2,hi,3087.0,3250.0,22.0,22.0,285.6364652,0.0
2veh_hi,2,hi,3088.0,1873.0,22.0,17.0,166.05987076,0.0
2veh_hi,2,hi,3088.0,2915.0,22.0,21.0,233.975231,0.0
2veh_hi,2,hi,3088.0,2932.0,22.0,21.0,0.0,0.0
2veh_hi,2,hi,3088.0,2966.0,22.0,21.0,0.0,328.4667699
2veh_hi,2,hi,3088.0,3058.0,22.0,22.0,0.0,0.0
2veh_hi,2,hi,3088.0,3164.0,22.0,22.0,350.9628465,0.0
2veh_hi,2,hi,3100.0,2853.0,22.0,21.0,0.0,101.6938581
2veh_hi,2,hi,3100.0,3179.0,22.0,22.0,0.0,101.6938581
2veh_hi,2,hi,3102.0,3113.0,22.0,22.0,0.0,535.0962144
2veh_hi,2,hi,3102.0,3430.0,22.0,22.0,104.68240646,0.0
2veh_hi,2,hi,3107.0,965.0,22.0,12.0,0.0,0.0
2veh_hi,2,hi,3109.0,2790.0,22.0,21.0,0.0,104.04565835
2veh_hi,2,hi,3109.0,2897.0,22.0,21.0,0.0,0.0
2veh_hi,2,hi,3109.0,3040.0,22.0,22.0,181.63173726,0.0
2veh_hi,2,hi,3110.0,3040.0,22.0,22.0,181.63173726,0.0
2veh_hi,2,hi,3112.0,2851.0,22.0,21.0,122.7408235,0.0
2veh_hi,2,hi,3112.0,2868.0,22.0,21.0,245.481647,0.0
2veh_hi,2,hi,3116.0,3074.0,22.0,22.0,0.0,934.7137856
2veh_hi,2,hi,3119.0,3137.0,22.0,22.0,0.0,112.5622624
2veh_hi,2,hi,3123.0,2838.0,22.0,21.0,0.0,132.32750944
2veh_hi,2,hi,3123.0,3028.0,22.0,21.0,166.05987076,0.0
2veh_hi,2,hi,3123.0,3113.0,22.0,22.0,332.11974152,0.0
2veh_hi,2,hi,3123.0,3123.0,22.0,22.0,249.08980614,0.0
2veh_hi,2,hi,3124.0,2893.0,22.0,21.0,0.0,3010.080024
2veh_hi,2,hi,3124.0,2932.0,22.0,21.0,0.0,2388.9524
2veh_hi,2,hi,3148.0,2729.0,22.0,20.0,0.0,0.0
2veh_hi,2,hi,3148.0,2966.0,22.0,21.0,0.0,125.800705
2veh_hi,2,hi,3149.0,3248.0,22.0,22.0,0.0,289.3040624
2veh_hi,2,hi,3175.0,3163.0,22.0,22.0,207.5179386,0.0
2veh_hi,2,hi,3179.0,2551.0,22.0,20.0,135.86795616,0.0
2veh_hi,2,hi,3179.0,2917.0,22.0,21.0,135.86795616,0.0
2veh_hi,2,hi,3180.0,3188.0,22.0,22.0,188.14878184,0.0
2veh_hi,2,hi,3180.0,3213.0,22.0,22.0,94.07439092,0.0
2veh_hi,2,hi,3182.0,2829.0,22.0,21.0,188.14878184,0.0
2veh_hi,2,hi,3182.0,3012.0,22.0,21.0,94.07439092,0.0
2veh_hi,2,hi,3182.0,3151.0,22.0,22.0,275.54364276,0.0
2veh_hi,2,hi,3185.0,1032.0,22.0,13.0,0.0,133.8069867
2veh_hi,2,hi,3185.0,1034.0,22.0,13.0,0.0,133.8069867
2veh_hi,2,hi,3185.0,2618.0,22.0,20.0,0.0,267.6139734
2veh_hi,2,hi,3185.0,3002.0,22.0,21.0,0.0,0.0
2veh_hi,2,hi,3185.0,3069.0,22.0,22.0,0.0,133.8069867
2veh_hi,2,hi,3187.0,3045.0,22.0,22.0,135.63519864,0.0
2veh_hi,2,hi,3187.0,3188.0,22.0,22.0,203.45279796,0.0
2veh_hi,2,hi,3188.0,2790.0,22.0,21.0,166.05987076,0.0
2veh_hi,2,hi,3189.0,1034.0,22.0,13.0,0.0,0.0
2veh_hi,2,hi,3189.0,2891.0,22.0,21.0,0.0,383.7867334
2veh_hi,2,hi,3191.0,2728.0,22.0,20.0,71.35757427,0.0
2veh_hi,2,hi,3191.0,2966.0,22.0,21.0,0.0,1321.9377072
2veh_hi,2,hi,3191.0,3236.0,22.0,22.0,0.0,1304.5437900000002
2veh_hi,2,hi,3196.0,1794.0,22.0,17.0,0.0,148.9561848
2veh_hi,2,hi,3196.0,2899.0,22.0,21.0,0.0,292.8874836
2veh_hi,2,hi,3196.0,2910.0,22.0,21.0,0.0,292.8874836
2veh_hi,2,hi,3196.0,3177.0,22.0,22.0,0.0,255.8557328
2veh_hi,2,hi,3196.0,3185.0,22.0,22.0,0.0,255.8557328
2veh_hi,2,hi,3197.0,2745.0,22.0,20.0,144.58543926,0.0
2veh_hi,2,hi,3197.0,2748.0,22.0,20.0,166.05987076,0.0
2veh_hi,2,hi,3197.0,2807.0,22.0,21.0,146.86305262,0.0
2veh_hi,2,hi,3197.0,2983.0,22.0,21.0,144.58543926,0.0
2veh_hi,2,hi,3197.0,3186.0,22.0,22.0,0.0,146.214752
2veh_hi,2,hi,3201.0,2807.0,22.0,21.0,0.0,125.6526
2veh_hi,2,hi,3201.0,2824.0,22.0,21.0,109.4626699,0.0
2veh_hi,2,hi,3201.0,2850.0,22.0,21.0,142.71514854,0.0
2veh_hi,2,hi,3201.0,2924.0,22.0,21.0,174.22635028,0.0
2veh_hi,2,hi,3201.0,2996.0,22.0,21.0,67.81759932,0.0
2veh_hi,2,hi,3201.0,3063.0,22.0,22.0,0.0,216.011368
2veh_hi,2,hi,3201.0,3064.0,22.0,22.0,174.22635028,0.0
2veh_hi,2,hi,3201.0,3183.0,22.0,22.0,166.05987076,0.0
2veh_hi,2,hi,3201.0,3425.0,22.0,22.0,0.0,62.8263
2veh_hi,2,hi,3201.0,3431.0,22.0,22.0,0.0,314.1315
2veh_hi,2,hi,3203.0,2997.0,22.0,21.0,249.08980614,0.0
2veh_hi,2,hi,3203.0,3054.0,22.0,22.0,0.0,865.74944
2veh_hi,2,hi,3203.0,3147.0,22.0,22.0,174.22635028,0.0
2veh_hi,2,hi,3204.0,1861.0,22.0,16.0,0.0,168.079225
2veh_hi,2,hi,3204.0,1886.0,22.0,16.0,0.0,168.079225
2veh_hi,2,hi,3204.0,2884.0,22.0,21.0,0.0,168.079225
2veh_hi,2,hi,3204.0,2885.0,22.0,21.0,0.0,0.0
2veh_hi,2,hi,3204.0,2918.0,22.0,21.0,0.0,0.0
2veh_hi,2,hi,3204.0,2979.0,22.0,21.0,0.0,168.079225
2veh_hi,2,hi,3204.0,2991.0,22.0,21.0,0.0,168.079225
2veh_hi,2,hi,3204.0,3011.0,22.0,21.0,0.0,0.0
2veh_hi,2,hi,3204.0,3057.0,22.0,22.0,0.0,0.0
2veh_hi,2,hi,3204.0,3079.0,22.0,22.0,0.0,0.0
2veh_hi,2,hi,3204.0,3158.0,22.0,22.0,0.0,168.079225
2veh_hi,2,hi,3204.0,3163.0,22.0,22.0,0.0,0.0
2veh_hi,2,hi,3204.0,3175.0,22.0,22.0,0.0,0.0
2veh_hi,2,hi,3204.0,3183.0,22.0,22.0,0.0,168.079225
2veh_hi,2,hi,3204.0,3204.0,22.0,22.0,0.0,0.0
2veh_hi,2,hi,3204.0,3205.0,22.0,22.0,0.0,0.0
2veh_hi,2,hi,3204.0,3225.0,22.0,22.0,0.0,168.079225
2veh_hi,2,hi,3204.0,3421.0,22.0,22.0,0.0,0.0
2veh_hi,2,hi,3207.0,3431.0,22.0,22.0,0.0,137.388088
2veh_hi,2,hi,3208.0,2147.0,22.0,17.0,94.07439092,0.0
2veh_hi,2,hi,3208.0,2812.0,22.0,21.0,94.07439092,0.0
2veh_hi,2,hi,3209.0,3153.0,22.0,22.0,0.0,1821.1325504
2veh_hi,2,hi,3210.0,3177.0,22.0,22.0,0.0,946.1843136
2veh_hi,2,hi,3210.0,3248.0,22.0,22.0,0.0,473.0921568
2veh_hi,2,hi,3211.0,877.0,22.0,9.0,0.0,698.0278335
2veh_hi,2,hi,3211.0,1577.0,22.0,12.0,174.22635028,0.0
2veh_hi,2,hi,3211.0,1792.0,22.0,17.0,0.0,0.0
2veh_hi,2,hi,3211.0,2696.0,22.0,20.0,0.0,208.20222
2veh_hi,2,hi,3211.0,2748.0,22.0,20.0,0.0,0.0
2veh_hi,2,hi,3211.0,2787.0,22.0,20.0,0.0,347.0037
2veh_hi,2,hi,3211.0,2788.0,22.0,20.0,0.0,219.7049192
2veh_hi,2,hi,3211.0,2890.0,22.0,21.0,236.9787226,0.0
2veh_hi,2,hi,3211.0,2961.0,22.0,21.0,0.0,0.0
2veh_hi,2,hi,3211.0,2965.0,22.0,21.0,0.0,83.11976
2veh_hi,2,hi,3211.0,3028.0,22.0,21.0,285.6364652,0.0
2veh_hi,2,hi,3211.0,3069.0,22.0,22.0,0.0,138.80148
2veh_hi,2,hi,3211.0,3211.0,22.0,22.0,326.64358198,0.0
2veh_hi,2,hi,3211.0,3219.0,22.0,22.0,236.9787226,0.0
2veh_hi,2,hi,3212.0,3183.0,22.0,22.0,271.27039728,0.0
2veh_hi,2,hi,3214.0,1737.0,22.0,16.0,0.0,538.9568576
2veh_hi,2,hi,3214.0,2966.0,22.0,21.0,0.0,44.11221868
2veh_hi,2,hi,3217.0,2962.0,22.0,21.0,190.6144831,0.0
2veh_hi,2,hi,3217.0,2983.0,22.0,21.0,459.3832668,0.0
2veh_hi,2,hi,3217.0,3025.0,22.0,21.0,0.0,612.31146
2veh_hi,2,hi,3217.0,3182.0,22.0,22.0,95.30724155,0.0
2veh_hi,2,hi,3217.0,3185.0,22.0,22.0,0.0,510.25955000000005
2veh_hi,2,hi,3217.0,3208.0,22.0,22.0,0.0,0.0
2veh_hi,2,hi,3218.0,2838.0,22.0,21.0,0.0,545.1504928
2veh_hi,2,hi,3218.0,2850.0,22.0,21.0,458.2839188,0.0
2veh_hi,2,hi,3218.0,2955.0,22.0,21.0,0.0,1090.3009856
2veh_hi,2,hi,3218.0,2966.0,22.0,21.0,0.0,781.248384
2veh_hi,2,hi,3218.0,3033.0,22.0,21.0,98.2282851,1818.970016
2veh_hi,2,hi,3218.0,3152.0,22.0,22.0,0.0,1818.970016
2veh_hi,2,hi,3218.0,3196.0,22.0,22.0,0.0,1818.970016
2veh_hi,2,hi,3218.0,3236.0,22.0,22.0,687.4258781999999,0.0
2veh_hi,2,hi,3218.0,3280.0,22.0,22.0,0.0,3637.940032
2veh_hi,2,hi,3219.0,1446.0,22.0,14.0,71.35757427,0.0
2veh_hi,2,hi,3219.0,2966.0,22.0,21.0,0.0,303.5179776
2veh_hi,2,hi,3219.0,2971.0,22.0,21.0,176.97088846,0.0
2veh_hi,2,hi,3219.0,2981.0,22.0,21.0,0.0,613.705016
2veh_hi,2,hi,3219.0,2990.0,22.0,21.0,104.68240646,0.0
2veh_hi,2,hi,3219.0,3045.0,22.0,22.0,104.68240646,0.0
2veh_hi,2,hi,3219.0,3051.0,22.0,22.0,428.14544562000003,0.0
2veh_hi,2,hi,3220.0,2552.0,22.0,20.0,222.3679634,0.0
2veh_hi,2,hi,3220.0,2800.0,22.0,21.0,142.71514854,0.0
2veh_hi,2,hi,3220.0,3036.0,22.0,21.0,249.3486496,0.0
2veh_hi,2,hi,3220.0,3196.0,22.0,22.0,249.3486496,0.0
2veh_hi,2,hi,3221.0,1897.0,22.0,17.0,0.0,169.5349784
2veh_hi,2,hi,3221.0,2599.0,22.0,20.0,0.0,186.4272704
2veh_hi,2,hi,3221.0,2727.0,22.0,20.0,0.0,54.327282
2veh_hi,2,hi,3221.0,2755.0,22.0,20.0,0.0,517.479592
2veh_hi,2,hi,3221.0,2841.0,22.0,21.0,64.74972128,0.0
2veh_hi,2,hi,3221.0,2851.0,22.0,21.0,0.0,310.68424
2veh_hi,2,hi,3221.0,2903.0,22.0,21.0,168.7087243,0.0
2veh_hi,2,hi,3221.0,2966.0,22.0,21.0,144.96329974,0.0
2veh_hi,2,hi,3221.0,2998.0,22.0,21.0,168.7087243,0.0
2veh_hi,2,hi,3221.0,3026.0,22.0,21.0,87.11317514,0.0
2veh_hi,2,hi,3221.0,3100.0,22.0,22.0,0.0,372.8545408
2veh_hi,2,hi,3221.0,3158.0,22.0,22.0,0.0,186.4272704
2veh_hi,2,hi,3221.0,3175.0,22.0,22.0,87.11317514,0.0
2veh_hi,2,hi,3221.0,3177.0,22.0,22.0,168.7087243,0.0
2veh_hi,2,hi,3221.0,3193.0,22.0,22.0,129.49944256,0.0
2veh_hi,2,hi,3221.0,3207.0,22.0,22.0,0.0,18.109094
2veh_hi,2,hi,3221.0,3226.0,22.0,22.0,144.96329974,0.0
2veh_hi,2,hi,3221.0,3438.0,22.0,22.0,0.0,310.68424
2veh_hi,2,hi,3222.0,3261.0,22.0,22.0,0.0,86.80822
2veh_hi,2,hi,3222.0,3277.0,22.0,22.0,0.0,260.42466
2veh_hi,2,hi,3223.0,2931.0,22.0,21.0,0.0,349.08560009999997
2veh_hi,2,hi,3223.0,2981.0,22.0,21.0,0.0,159.5436536
2veh_hi,2,hi,3223.0,3014.0,22.0,21.0,176.97088846,0.0
2veh_hi,2,hi,3223.0,3075.0,22.0,22.0,0.0,404.6737952
2veh_hi,2,hi,3223.0,3113.0,22.0,22.0,0.0,202.3368976
2veh_hi,2,hi,3223.0,3188.0,22.0,22.0,0.0,202.3368976
2veh_hi,2,hi,3223.0,3205.0,22.0,22.0,0.0,202.3368976
2veh_hi,2,hi,3223.0,3206.0,22.0,22.0,0.0,465.4474668
2veh_hi,2,hi,3223.0,3226.0,22.0,22.0,0.0,202.3368976
2veh_hi,2,hi,3224.0,2990.0,22.0,21.0,84.48031426,0.0
2veh_hi,2,hi,3224.0,2997.0,22.0,21.0,176.97088846,0.0
2veh_hi,2,hi,3224.0,2998.0,22.0,21.0,51.52947406,0.0
2veh_hi,2,hi,3224.0,3204.0,22.0,22.0,103.05894812,0.0
2veh_hi,2,hi,3225.0,2728.0,22.0,20.0,0.0,1472.1615568
2veh_hi,2,hi,3225.0,2756.0,22.0,20.0,0.0,546.3240848
2veh_hi,2,hi,3225.0,2885.0,22.0,21.0,0.0,404.6737952
2veh_hi,2,hi,3225.0,2908.0,22.0,21.0,68.88591069,0.0
2veh_hi,2,hi,3225.0,3177.0,22.0,22.0,0.0,404.6737952
2veh_hi,2,hi,3225.0,3419.0,22.0,22.0,0.0,736.0807784
2veh_hi,2,hi,3225.0,3446.0,22.0,22.0,104.68240646,0.0
2veh_hi,2,hi,3226.0,3028.0,22.0,21.0,214.07272281000002,0.0
2veh_hi,2,hi,3226.0,3079.0,22.0,22.0,142.71514854,0.0
2veh_hi,2,hi,3226.0,3205.0,22.0,22.0,174.22635028,0.0
2veh_hi,2,hi,3230.0,3058.0,22.0,22.0,88.63488064,0.0
2veh_hi,2,hi,3230.0,3214.0,22.0,22.0,88.63488064,0.0
2veh_hi,2,hi,3231.0,2817.0,22.0,21.0,0.0,909.781864
2veh_hi,2,hi,3231.0,2988.0,22.0,21.0,0.0,2082.921636
2veh_hi,2,hi,3237.0,2836.0,22.0,21.0,135.63519864,0.0
2veh_hi,2,hi,3237.0,3205.0,22.0,22.0,176.97088846,0.0
2veh_hi,2,hi,3255.0,2831.0,22.0,21.0,0.0,0.0
2veh_hi,2,hi,3255.0,3417.0,22.0,22.0,0.0,384.009608
2veh_hi,2,hi,3255.0,3422.0,22.0,22.0,0.0,73.59796832
2veh_hi,2,hi,3271.0,3175.0,22.0,22.0,0.0,70.009972
2veh_hi,2,hi,3279.0,2966.0,22.0,21.0,155.33735162,0.0
2veh_hi,2,hi,3282.0,3197.0,22.0,22.0,0.0,252.10014
